h3_10,kunta,pno,kem_2000,askem_2000,kem_2016,askem_2016,kem_muutos,askem_muutos,palv_pien_2000,palv_2000,kaup_2000,pt_2000,palv_pien_2016,palv_2016,kaup_2016,pt_2016,palv_pien_muutos,palv_muutos,kaup_muutos,pt_muutos
8a1126d2b117fff,Helsinki,Tapaninvainio,1634.0,1507.0,1752.0,1625.0,118.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b727fff,Helsinki,Tapaninvainio,2464.0,1069.0,2464.0,1069.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,4.0,4.0,0.0,3.0,4.0,4.0
8a1126d2b737fff,Helsinki,Tapaninvainio,1795.0,1684.0,1988.0,1988.0,193.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b1affff,Helsinki,Tapaninvainio,2568.0,2416.0,2798.0,2646.0,230.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b087fff,Helsinki,Tapaninvainio,2175.0,2056.0,2317.0,2206.0,142.0,150.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
8a1126d2bca7fff,Helsinki,Tapaninvainio,1327.0,1307.0,1421.0,1401.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2a247fff,Helsinki,Tapaninvainio,1910.0,1910.0,1910.0,1910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2bcaffff,Helsinki,Tapaninvainio,2015.0,1611.0,2505.0,2055.0,490.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b0cffff,Helsinki,Tapaninvainio,2150.0,2150.0,2150.0,2150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b447fff,Helsinki,Tapaninvainio,2055.0,1950.0,2143.0,1983.0,88.0,33.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-11.0,0.0,0.0
8a1126d2b72ffff,Helsinki,Tapaninvainio,4187.0,3876.0,4187.0,3876.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
8a1126d2bc4ffff,Helsinki,Tapaninvainio,1041.0,1041.0,3440.0,3058.0,2399.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b09ffff,Helsinki,Tapaninvainio,1204.0,1184.0,1298.0,1298.0,94.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b88ffff,Helsinki,Tapaninvainio,3902.0,3882.0,3957.0,3937.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b8dffff,Helsinki,Tapaninvainio,1431.0,1365.0,2080.0,2052.0,649.0,687.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
8a1126d2bc8ffff,Helsinki,Tapaninvainio,1623.0,1623.0,1623.0,1623.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,1.0,5.0,6.0,0.0
8a1126d2b7a7fff,Helsinki,Tapaninvainio,3256.0,3256.0,3294.0,3294.0,38.0,38.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-2.0,0.0
8a1126d2b40ffff,Helsinki,Tapaninvainio,1305.0,1223.0,1552.0,1552.0,247.0,329.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0
8a1126d2b627fff,Helsinki,Tapaninvainio,2305.0,2228.0,2929.0,2869.0,624.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b887fff,Helsinki,Tapaninvainio,288.0,239.0,415.0,415.0,127.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b8affff,Helsinki,Tapaninvainio,877.0,750.0,2359.0,2053.0,1482.0,1303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2bc47fff,Helsinki,Tapaninvainio,1323.0,1214.0,2724.0,2580.0,1401.0,1366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b0dffff,Helsinki,Tapaninvainio,2411.0,2307.0,2496.0,2406.0,85.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b0d7fff,Helsinki,Tapaninvainio,3302.0,3243.0,3292.0,3233.0,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b197fff,Helsinki,Tapaninvainio,790.0,790.0,790.0,790.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
8a1126d2b8c7fff,Helsinki,Tapaninvainio,1644.0,1509.0,2150.0,1917.0,506.0,408.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-12.0,0.0,0.0
8a1126d2b797fff,Helsinki,Tapaninvainio,1941.0,132.0,2830.0,1305.0,889.0,1173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b41ffff,Helsinki,Tapaninvainio,4054.0,3939.0,4054.0,3939.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0
8a1126d2b427fff,Helsinki,Tapaninvainio,2621.0,2448.0,2682.0,2505.0,61.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2a36ffff,Helsinki,Tapaninvainio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b62ffff,Helsinki,Tapaninvainio,3082.0,595.0,3175.0,688.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2bc07fff,Helsinki,Tapaninvainio,787.0,719.0,719.0,719.0,-68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b167fff,Helsinki,Tapaninvainio,817.0,769.0,1397.0,1329.0,580.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b58ffff,Helsinki,Tapaninvainio,1668.0,1425.0,1866.0,1623.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b08ffff,Helsinki,Tapaninvainio,1896.0,910.0,1818.0,1695.0,-78.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b4affff,Helsinki,Tapaninvainio,5258.0,5021.0,5258.0,5021.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
8a1126d2b3b7fff,Helsinki,Tapaninvainio,2355.0,2247.0,2405.0,2297.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b4effff,Helsinki,Tapaninvainio,7177.0,7142.0,7375.0,4210.0,198.0,-2932.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
8a1126d2b767fff,Helsinki,Tapaninvainio,1747.0,1729.0,1941.0,1941.0,194.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b777fff,Helsinki,Tapaninvainio,2609.0,2499.0,2640.0,2497.0,31.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2bcb7fff,Helsinki,Tapaninvainio,1739.0,1566.0,1933.0,1760.0,194.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b81ffff,Helsinki,Tapaninvainio,1820.0,1742.0,2000.0,1862.0,180.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b4cffff,Helsinki,Tapaninvainio,1363.0,1363.0,1363.0,1363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b467fff,Helsinki,Tapaninvainio,2767.0,2469.0,2943.0,2645.0,176.0,176.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0
8a1126d2b11ffff,Helsinki,Tapaninvainio,1120.0,920.0,1276.0,1227.0,156.0,307.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0
8a1126d2b82ffff,Helsinki,Tapaninvainio,243.0,234.0,491.0,482.0,248.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b15ffff,Helsinki,Tapaninvainio,1607.0,1577.0,1956.0,1926.0,349.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b807fff,Helsinki,Tapaninvainio,779.0,779.0,1349.0,1349.0,570.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b547fff,Helsinki,Tapaninvainio,1814.0,1247.0,2229.0,1574.0,415.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b067fff,Helsinki,Tapaninvainio,1003.0,908.0,2189.0,2165.0,1186.0,1257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b2b7fff,Helsinki,Tapaninvainio,2094.0,2053.0,1860.0,1819.0,-234.0,-234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2bceffff,Helsinki,Tapaninvainio,1936.0,1638.0,2274.0,2216.0,338.0,578.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
8a1126d2b897fff,Helsinki,Tapaninvainio,165.0,165.0,622.0,622.0,457.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b517fff,Helsinki,Tapaninvainio,1890.0,1480.0,2112.0,1662.0,222.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2b0affff,Helsinki,Tapaninvainio,934.0,934.0,1056.0,1056.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2bc5ffff,Helsinki,Tapaninvainio,1619.0,1464.0,1621.0,1466.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0
8a1126d2b097fff,Helsinki,Tapaninvainio,1890.0,1636.0,2017.0,1799.0,127.0,163.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0
8a1126d2b0c7fff,Helsinki,Tapaninvainio,1603.0,1366.0,1603.0,1366.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-8.0,0.0
8a1126d2b46ffff,Helsinki,Tapaninvainio,2309.0,2223.0,2081.0,1995.0,-228.0,-228.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0
8a1126d0e02ffff,Helsinki,Viikki,1719.0,1703.0,3131.0,3131.0,1412.0,1428.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
8a1126d0ed1ffff,Helsinki,Viikki,862.0,0.0,862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e0f7fff,Helsinki,Viikki,3078.0,3078.0,3078.0,3078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e9a7fff,Helsinki,Viikki,891.0,253.0,891.0,116.0,0.0,-137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e067fff,Helsinki,Viikki,7051.0,6881.0,8048.0,7878.0,997.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e01ffff,Helsinki,Viikki,4875.0,4767.0,4875.0,4767.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0
8a1126d0ed57fff,Helsinki,Viikki,264.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0ed5ffff,Helsinki,Viikki,2242.0,0.0,2242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e8b7fff,Helsinki,Viikki,28369.0,0.0,28369.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0,0.0
8a1126d0e75ffff,Helsinki,Viikki,96.0,96.0,288.0,0.0,192.0,-96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0164ffff,Helsinki,Viikki,70.0,0.0,1435.0,1365.0,1365.0,1365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e14ffff,Helsinki,Viikki,2358.0,1594.0,4403.0,3639.0,2045.0,2045.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-1.0
8a1126d0ed47fff,Helsinki,Viikki,4010.0,0.0,4010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0ec77fff,Helsinki,Viikki,3190.0,0.0,10456.0,0.0,7266.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,-1.0,6.0,0.0,0.0
8a1126d0e0e7fff,Helsinki,Viikki,1256.0,1256.0,1322.0,1256.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e177fff,Helsinki,Viikki,5523.0,2138.0,5523.0,2138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e1affff,Helsinki,Viikki,4033.0,3773.0,4033.0,3773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e027fff,Helsinki,Viikki,5601.0,5601.0,5832.0,5601.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e8a7fff,Helsinki,Viikki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,-2.0,0.0
8a1126d0e137fff,Helsinki,Viikki,1264.0,0.0,3600.0,3600.0,2336.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e18ffff,Helsinki,Viikki,4143.0,3891.0,4143.0,3891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0ec07fff,Helsinki,Viikki,883.0,0.0,636.0,0.0,-247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0ea8ffff,Helsinki,Viikki,3072.0,1641.0,3072.0,1641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e06ffff,Helsinki,Viikki,2865.0,1778.0,7917.0,6727.0,5052.0,4949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d03aeffff,Helsinki,Viikki,29.0,0.0,0.0,0.0,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e9affff,Helsinki,Viikki,9956.0,0.0,9956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e98ffff,Helsinki,Viikki,14000.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e017fff,Helsinki,Viikki,2950.0,1730.0,5363.0,3922.0,2413.0,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0ec2ffff,Helsinki,Viikki,5359.0,0.0,7035.0,0.0,1676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e037fff,Helsinki,Viikki,2673.0,2392.0,2540.0,2392.0,-133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0ec0ffff,Helsinki,Viikki,792.0,0.0,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e327fff,Helsinki,Viikki,3765.0,3706.0,9064.0,9005.0,5299.0,5299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0eceffff,Helsinki,Viikki,3932.0,3654.0,3932.0,3654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e81ffff,Helsinki,Viikki,181.0,0.0,0.0,0.0,-181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e08ffff,Helsinki,Viikki,1816.0,1816.0,3212.0,3086.0,1396.0,1270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e047fff,Helsinki,Viikki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
8a1126d0e80ffff,Helsinki,Viikki,737.0,737.0,737.0,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e077fff,Helsinki,Viikki,3047.0,3047.0,7340.0,7324.0,4293.0,4277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e8dffff,Helsinki,Viikki,1443.0,1443.0,18832.0,1443.0,17389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e337fff,Helsinki,Viikki,194.0,0.0,11809.0,11501.0,11615.0,11501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0ec27fff,Helsinki,Viikki,667.0,0.0,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e8c7fff,Helsinki,Viikki,3789.0,0.0,5147.0,0.0,1358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e107fff,Helsinki,Viikki,4963.0,4963.0,11609.0,4963.0,6646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e8cffff,Helsinki,Viikki,2964.0,0.0,4419.0,0.0,1455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0ed0ffff,Helsinki,Viikki,391.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e987fff,Helsinki,Viikki,5087.0,0.0,4507.0,0.0,-580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0ed67fff,Helsinki,Viikki,16.0,0.0,3246.0,3230.0,3230.0,3230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0ea9ffff,Helsinki,Viikki,3505.0,3505.0,4674.0,4480.0,1169.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e00ffff,Helsinki,Viikki,1822.0,1822.0,15722.0,1822.0,13900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0ed77fff,Helsinki,Viikki,1388.0,0.0,1388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e837fff,Helsinki,Viikki,3388.0,0.0,3388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0ec57fff,Helsinki,Viikki,179.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e10ffff,Helsinki,Viikki,2865.0,2865.0,4109.0,4109.0,1244.0,1244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e0affff,Helsinki,Viikki,2789.0,2691.0,2789.0,2691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e8f7fff,Helsinki,Viikki,24182.0,0.0,24267.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0ecc7fff,Helsinki,Viikki,864.0,864.0,864.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e817fff,Helsinki,Viikki,4083.0,0.0,4758.0,0.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e1a7fff,Helsinki,Viikki,824.0,0.0,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0eab7fff,Helsinki,Viikki,9269.0,9269.0,9269.0,9269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e16ffff,Helsinki,Viikki,1400.0,1400.0,1400.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e8d7fff,Helsinki,Viikki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,-1.0,0.0,0.0
8a1126d0ece7fff,Helsinki,Viikki,907.0,600.0,907.0,600.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
8a1126d0e8affff,Helsinki,Viikki,5364.0,0.0,5364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e8effff,Helsinki,Viikki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e88ffff,Helsinki,Viikki,435.0,0.0,342.0,0.0,-93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e15ffff,Helsinki,Viikki,4149.0,3115.0,7028.0,4804.0,2879.0,1689.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0
8a1126d0ec37fff,Helsinki,Viikki,835.0,0.0,835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e11ffff,Helsinki,Viikki,4393.0,4306.0,6242.0,6155.0,1849.0,1849.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0
8a1126d0e147fff,Helsinki,Viikki,4710.0,2820.0,4710.0,2820.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8a1126d0e007fff,Helsinki,Viikki,5350.0,5284.0,5436.0,5284.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e167fff,Helsinki,Viikki,6061.0,5955.0,6061.0,5955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0ebb7fff,Helsinki,Viikki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d0e057fff,Helsinki,Viikki,5718.0,5626.0,7761.0,7402.0,2043.0,1776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d1d04ffff,Helsinki,Länsi-Herttoniemi,402.0,180.0,617.0,395.0,215.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d1d887fff,Helsinki,Länsi-Herttoniemi,5852.0,5586.0,5852.0,5586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d1dc67fff,Helsinki,Länsi-Herttoniemi,1535.0,0.0,5757.0,5757.0,4222.0,5757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d03697fff,Helsinki,Länsi-Herttoniemi,6916.0,6916.0,6916.0,6916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d1dc77fff,Helsinki,Länsi-Herttoniemi,2908.0,2341.0,2341.0,2341.0,-567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
